ticker,date,sentiment_score,uncertainty_score,sentiment_score_qa,uncertainty_score_qa
EGHT,2021-08-04,0.518564,0.008417,0.169713,0.003462
AQST,2021-05-05,0.229278,0.013467,0.128617,0.007445
AQST,2020-03-12,0.37199,0.013774,0.131852,0.006188
AQST,2020-05-06,0.395377,0.012553,0.161376,0.011244
AQST,2022-03-09,0.388995,0.008653,0.16912,0.009123
AQST,2021-03-10,0.308567,0.011517,0.157928,0.007921
AQST,2020-08-05,0.323686,0.010396,0.209835,0.007768
AQST,2022-08-03,0.1198,0.010954,0.135124,0.008242
AQST,2020-11-05,0.307435,0.009889,0.145296,0.010259
AQST,2021-11-03,0.439499,0.011359,0.163711,0.007045
AQST,2022-05-04,0.338463,0.009418,0.169466,0.00765
ARCC,2021-10-26,0.420757,0.012943,0.144892,0.005795
ARCC,2020-02-12,0.247564,0.013061,0.12937,0.0079
ARCC,2021-04-28,0.388628,0.013952,0.144391,0.006679
ARCC,2022-04-26,0.392769,0.015957,0.15645,0.012691
ARCC,2021-07-28,0.475688,0.011875,0.231382,0.008868
ARCC,2020-08-04,0.398254,0.013999,0.088181,0.010484
ARCC,2019-10-30,0.281802,0.011503,0.045706,0.009197
ARCC,2022-07-26,0.345097,0.016247,0.176537,0.011499
ARCC,2022-02-09,0.553709,0.011468,0.191272,0.008663
ARCC,2021-02-10,0.503805,0.010551,0.161207,0.009481
ARCC,2020-10-27,0.518453,0.015491,0.102577,0.010947
ARCC,2020-05-05,0.228751,0.012616,0.097748,0.007584
ARCC,2018-10-31,0.295653,0.007153,0.1299,0.009275
ARCC,2019-07-30,0.348474,0.012162,0.085176,0.009055
SHW,2021-10-26,0.105796,0.005545,0.22515,0.008683
SHW,2020-04-29,0.099718,0.011573,0.167772,0.008072
SHW,2020-01-30,0.112462,0.006534,0.293317,0.005881
SHW,2020-10-27,0.445453,0.00636,0.252996,0.009009
SHW,2021-07-27,0.458732,0.006109,0.258285,0.008382
SHW,2020-07-28,0.220824,0.010526,0.215669,0.007565
SHW,2021-01-28,0.651393,0.005808,0.349375,0.00868
SHW,2021-04-27,0.532724,0.005754,0.258309,0.010297
MCHP,2020-02-04,-0.137621,0.00885,0.076629,0.010298
MCHP,2018-08-09,-0.010318,0.00579,0.023189,0.00613
MCHP,2022-02-03,0.303698,0.007441,0.134512,0.006264
MCHP,2022-08-02,0.4226,0.006072,0.202441,0.012081
MCHP,2020-08-04,-0.22869,0.010046,-0.040581,0.00988
MCHP,2019-08-06,-0.026181,0.009296,0.068096,0.009894
MCHP,2019-05-08,0.008665,0.005838,-0.006804,0.008427
MCHP,2020-11-05,-0.05517,0.007243,0.067419,0.007834
MCHP,2020-05-07,-0.031929,0.009548,-0.073046,0.008608
MCHP,2019-11-05,-0.181434,0.005786,-0.103257,0.0099
MCHP,2021-08-03,0.270993,0.008895,0.134127,0.007095
MCHP,2021-02-04,0.074206,0.005857,0.058697,0.008508
MCHP,2019-02-05,0.161173,0.006213,0.039238,0.010029
MCHP,2021-11-04,0.192471,0.007004,0.084123,0.007414
MCHP,2021-05-06,0.133408,0.006565,0.066815,0.010403
MCHP,2018-11-07,-0.133127,0.006732,-0.020076,0.008771
MCHP,2022-05-09,0.288814,0.005782,0.090783,0.008459
VTR,2021-08-06,0.601974,0.009406,0.237756,0.010295
VTR,2018-02-09,0.431554,0.009293,0.158264,0.010069
VTR,2019-04-26,0.536982,0.006477,0.135995,0.011562
VTR,2020-08-07,0.321886,0.006069,0.129571,0.008301
VTR,2019-10-25,0.3715,0.006334,0.070553,0.009587
VTR,2019-07-26,0.578999,0.005629,0.111824,0.00609
VTR,2021-05-07,0.447079,0.005742,0.150317,0.010509
VTR,2021-11-05,0.682049,0.008475,0.137995,0.007656
VTR,2021-02-18,0.446183,0.004338,0.156317,0.010124
VTR,2018-10-26,0.444876,0.009626,0.149685,0.009733
VTR,2019-02-08,0.576243,0.010068,0.171079,0.010523
DH,2022-08-04,0.497439,0.004907,0.163868,0.007023
DH,2022-02-23,0.619834,0.004428,0.280686,0.005698
DH,2021-11-08,0.36743,0.005074,0.294806,0.008826
DH,2022-05-05,0.451647,0.005188,0.37273,0.002457
CMTL,2022-09-29,0.218875,0.004715,0.278461,0.007489
CMTL,2020-03-04,0.419925,0.013528,0.161684,0.00452
CMTL,2019-03-07,0.36975,0.01143,0.089953,0.012183
CMTL,2020-12-09,0.179498,0.011846,0.097864,0.009088
CMTL,2020-09-29,0.27715,0.010267,0.04317,0.00712
CMTL,2021-06-08,0.441569,0.008192,0.105988,0.01001
CMTL,2021-03-11,0.323446,0.0133,0.193317,0.01262
CMTL,2021-12-09,0.372712,0.008905,0.135653,0.012652
CMTL,2022-03-10,0.139093,0.010198,0.105882,0.006138
CMTL,2020-06-03,0.263867,0.011795,0.060795,0.005962
CMTL,2019-09-25,0.375218,0.014186,0.161452,0.008563
CMTL,2022-06-09,0.207033,0.010992,0.104642,0.010965
CMTL,2021-10-04,0.333529,0.007092,0.189205,0.014863
CMTL,2018-09-27,0.507498,0.011015,0.155561,0.011762
CMTL,2019-12-04,0.442313,0.013666,0.16392,0.014042
CMTL,2019-06-06,0.44506,0.009019,0.156004,0.00709
ATEC,2019-07-24,0.246839,0.006755,0.237166,0.005771
ATEC,2020-03-05,0.304606,0.005584,0.226591,0.006529
ATEC,2019-10-30,0.295424,0.004811,0.162407,0.002382
ATEC,2020-11-05,0.316905,0.005014,0.210168,0.0091
ATEC,2020-05-11,0.347726,0.00829,0.116383,0.00585
ATEC,2021-03-04,0.304159,0.007097,0.158266,0.005011
ATEC,2021-08-03,0.282984,0.00639,0.134902,0.005168
ATEC,2020-08-06,0.248591,0.004599,0.149052,0.00849
ATEC,2021-11-04,0.270022,0.007191,0.1954,0.007791
ATEC,2021-05-06,0.364731,0.007357,0.126626,0.007242
HIG,2019-05-02,0.301997,0.006952,0.158346,0.010848
HIG,2021-04-29,0.384506,0.007837,0.131297,0.008471
HIG,2018-02-09,0.448865,0.007472,0.226856,0.008627
HIG,2021-07-29,0.400641,0.007053,0.122768,0.008662
HIG,2019-02-05,0.335446,0.00841,0.1656,0.007298
HIG,2021-10-29,0.608733,0.007027,0.182937,0.009036
HIG,2018-10-26,0.377738,0.007338,0.136761,0.01056
DLO,2022-03-15,0.497494,0.004432,0.261765,0.009578
DLO,2022-11-15,0.619355,0.003758,0.260872,0.007335
DLO,2022-08-23,0.642513,0.004615,0.214854,0.009663
DLO,2021-11-16,0.33393,0.005706,0.181249,0.007483
DLO,2022-05-18,0.643212,0.00526,0.238602,0.008904
DLO,2021-08-18,0.452276,0.006007,0.218171,0.012281
MU,2020-03-25,0.174555,0.012526,0.18605,0.010805
MU,2019-06-25,0.110538,0.01147,0.212801,0.006887
MU,2018-06-20,0.618125,0.008534,0.258291,0.010126
MU,2018-12-18,0.134422,0.009299,0.1181,0.00479
MU,2019-09-26,0.085835,0.010847,0.073296,0.00886
MU,2020-09-29,0.274898,0.012172,0.150453,0.007237
MU,2019-03-20,0.11572,0.008758,0.229487,0.006777
MU,2019-12-18,0.270266,0.012574,0.318752,0.005328
MU,2018-09-20,0.52672,0.006329,0.287631,0.007904
MU,2020-06-29,0.286494,0.009987,0.23877,0.0088
TXT,2021-01-27,-0.071969,0.004345,0.179528,0.007984
TXT,2019-10-17,0.169726,0.002903,0.132025,0.006329
TXT,2021-04-29,0.486402,0.001413,0.195596,0.007875
TXT,2020-07-30,-0.097289,0.002166,0.136117,0.006405
TXT,2020-10-29,0.008759,0.003322,0.256846,0.009128
TXT,2020-04-30,0.005166,0.006581,0.109742,0.006219
TXT,2018-10-18,-0.018724,0.002556,0.197939,0.006768
TXT,2020-01-29,0.203953,0.002814,0.093665,0.007433
TXT,2021-07-29,0.691537,0.002608,0.250981,0.008583
TXT,2019-01-24,0.111998,0.002989,0.144137,0.006806
TXT,2018-04-18,0.300598,0.001392,0.187684,0.005515
TXT,2022-07-28,0.113151,0.002915,0.145331,0.007119
TXT,2019-07-17,0.052389,0.002987,0.177533,0.00518
TXT,2021-10-28,0.170931,0.002431,0.169147,0.008569
TXT,2022-01-27,0.037025,0.003953,0.217118,0.008573
TXT,2019-04-17,0.112122,0.001999,0.192617,0.004708
TXT,2022-04-28,0.209042,0.000762,0.189928,0.007007
ACGL,2020-02-12,0.268551,0.013423,0.142207,0.013031
ACGL,2021-04-28,0.338019,0.010713,0.134522,0.011846
ACGL,2020-07-30,0.27172,0.012583,0.030134,0.012504
ACGL,2019-10-30,0.363725,0.01583,0.158123,0.01322
ACGL,2021-02-10,0.282843,0.010904,0.143551,0.013622
ACGL,2021-07-29,0.203096,0.009996,0.084744,0.013892
ACGL,2020-10-30,0.237534,0.013158,0.119456,0.0121
ACGL,2020-05-05,0.261497,0.014098,0.010989,0.016257
ACGL,2018-10-31,0.084008,0.015707,0.103658,0.013581
ACGL,2019-07-30,0.382736,0.015406,0.132394,0.009153
ACGL,2019-02-13,0.227744,0.019153,0.141561,0.012737
ACGL,2019-05-01,0.279207,0.013721,0.046306,0.011007
ACGL,2021-10-28,0.416164,0.011909,0.16318,0.013286
APD,2020-07-23,0.173284,0.004531,0.138644,0.006975
APD,2019-01-25,0.399383,0.004731,0.171376,0.006632
APD,2021-02-04,0.158937,0.003277,0.100515,0.006474
APD,2020-04-23,0.317135,0.004609,-0.01328,0.008167
APD,2018-11-06,0.48579,0.004425,0.156431,0.008031
APD,2021-11-04,0.466521,0.004077,0.122741,0.007689
AUPH,2021-11-03,0.255678,0.006612,0.142275,0.009784
AUPH,2019-03-19,0.233634,0.008344,0.14456,0.009878
AUPH,2021-02-24,0.151619,0.004418,0.123401,0.009756
AUPH,2021-08-05,0.255419,0.005976,0.116483,0.008749
AUPH,2020-05-14,0.310529,0.006096,0.142214,0.012678
HD,2024-02-20,0.3322,0.013607,0.209017,0.005755
HD,2020-08-18,0.462733,0.012074,0.199622,0.008089
HD,2022-02-22,0.560494,0.013871,0.187953,0.008371
HD,2018-11-13,0.48359,0.013509,0.116662,0.00742
HD,2019-08-20,0.230939,0.009691,0.216631,0.008033
HD,2020-02-25,0.474382,0.010198,0.192855,0.00775
HD,2019-02-26,0.421153,0.011017,0.125392,0.007158
HD,2023-02-21,0.321489,0.011161,0.139946,0.008405
HD,2024-05-14,0.243445,0.009977,0.129705,0.007028
HD,2021-08-17,0.401495,0.010771,0.179499,0.007795
HD,2018-08-14,0.398641,0.01113,0.176685,0.006571
HD,2022-05-17,0.396327,0.009212,0.217217,0.006005
HD,2022-11-15,0.336189,0.009364,0.149179,0.008345
HD,2021-05-18,0.466324,0.009698,0.214543,0.0097
HD,2021-11-16,0.537163,0.011485,0.271486,0.00855
HD,2022-08-16,0.496183,0.008779,0.263755,0.00719
HD,2018-05-15,0.448612,0.008559,0.179022,0.008099
HD,2019-11-19,0.325302,0.01154,0.229058,0.005905
HD,2021-02-23,0.456487,0.013665,0.214199,0.006846
HD,2019-05-21,0.193812,0.008751,0.135849,0.008117
HD,2018-02-20,0.429273,0.012662,0.176099,0.008736
HD,2023-08-15,0.076957,0.010323,0.124156,0.007213
HD,2020-11-17,0.443784,0.010179,0.183381,0.009037
HD,2020-05-19,0.283555,0.008034,0.116654,0.008914
HD,2023-05-16,-0.081671,0.01226,0.139249,0.008729
HD,2023-11-14,0.0599,0.009768,0.208239,0.008642
AY,2021-05-06,0.504994,0.011572,0.131474,0.015099
CDMO,2020-06-30,0.169307,0.005189,0.185064,0.009809
CDMO,2019-03-11,0.420485,0.007736,0.159091,0.00865
CDMO,2020-12-02,0.52446,0.010798,0.196125,0.01615
CDMO,2021-12-07,0.385912,0.010087,0.154889,0.011547
CDMO,2021-06-29,0.461561,0.010477,0.184439,0.009604
CDMO,2022-03-08,0.574995,0.006871,0.261162,0.012964
CDMO,2021-03-08,0.551235,0.006139,0.333147,0.008381
CDMO,2022-06-29,0.450379,0.005534,0.347062,0.012541
CDMO,2019-09-05,0.267555,0.006789,0.18702,0.009061
CDMO,2020-09-01,0.324957,0.004713,0.311412,0.010889
CDMO,2019-12-09,0.446274,0.006338,0.294864,0.010036
CDMO,2021-09-08,0.444774,0.012416,0.195508,0.015967
CDMO,2022-09-06,0.504001,0.007735,0.151501,0.008222
CDMO,2020-03-10,0.10677,0.005843,0.115296,0.009223
CDMO,2018-09-10,0.288167,0.003859,0.14301,0.008691
BDSX,2022-03-14,0.281354,0.008397,0.207625,0.008867
BDSX,2021-08-10,0.096437,0.007284,0.231319,0.01576
BDSX,2021-11-15,0.217023,0.008815,0.283758,0.006228
FIS,2022-08-04,0.499188,0.005208,0.273998,0.006408
FIS,2020-02-13,0.680754,0.003706,0.29308,0.007071
FIS,2022-02-15,0.549758,0.006184,0.291803,0.007934
FIS,2019-08-06,0.600859,0.005917,0.36192,0.005981
FIS,2020-05-07,0.543931,0.004567,0.251412,0.007634
FIS,2019-11-05,0.659572,0.003861,0.348221,0.007623
FIS,2019-04-30,0.587501,0.005441,0.427879,0.007079
FIS,2021-08-03,0.644425,0.003843,0.409281,0.005446
FIS,2021-02-09,0.5573,0.004785,0.291286,0.010049
FIS,2022-05-03,0.602748,0.009585,0.269997,0.007009
FIS,2021-11-04,0.645639,0.004159,0.32184,0.0058
FIS,2021-05-06,0.651239,0.004258,0.327081,0.007459
FIS,2018-10-30,0.537355,0.006431,0.377345,0.008432
IPG,2020-02-12,0.436779,0.003839,0.221428,0.00634
IPG,2021-04-28,0.483094,0.004378,0.276438,0.014317
IPG,2018-10-19,0.523291,0.003458,0.205167,0.007843
IPG,2019-07-23,0.489147,0.001991,0.219442,0.005088
IPG,2021-10-21,0.52035,0.004279,0.242817,0.009719
IPG,2021-02-10,0.328537,0.003386,0.137432,0.008944
IPG,2019-04-26,0.491074,0.003996,0.185132,0.007514
IPG,2019-10-22,0.374947,0.002567,0.177626,0.005729
IPG,2020-10-21,0.374786,0.004943,0.216179,0.00667
IPG,2019-02-13,0.500318,0.003947,0.242043,0.008232
IPG,2020-07-29,0.242323,0.005361,0.217303,0.00712
IPG,2021-07-21,0.504318,0.004384,0.262933,0.009073
IPG,2020-04-22,0.214654,0.005012,0.155989,0.007104
ALRS,2021-04-29,0.293076,0.011394,0.24158,0.011003
ALRS,2020-01-29,0.42829,0.006072,0.212974,0.009112
ALRS,2021-07-29,0.369763,0.006074,0.06942,0.008637
ALRS,2019-10-25,0.272358,0.011956,0.071417,0.014868
ALRS,2021-10-28,0.373649,0.00802,0.210233,0.021035
ALRS,2022-01-27,0.365355,0.011404,0.213291,0.012308
ALRS,2021-01-28,0.223274,0.011987,0.085732,0.015217
ALRS,2022-04-28,-0.143792,0.010512,0.082124,0.009091
DDOG,2022-08-04,0.403861,0.008345,0.078409,0.009023
DDOG,2020-02-13,0.486775,0.009227,0.22259,0.007395
DDOG,2021-02-11,0.438159,0.009357,0.196887,0.006925
DDOG,2023-11-07,0.451526,0.006333,0.130253,0.005269
DDOG,2023-05-04,0.402201,0.007315,0.150995,0.008872
DDOG,2022-11-03,0.545853,0.006173,0.151129,0.00743
DDOG,2023-02-16,0.4463,0.006476,0.128716,0.008732
DDOG,2020-05-11,0.429967,0.010448,0.120565,0.009762
DDOG,2020-11-10,0.561574,0.008472,0.197353,0.007531
DDOG,2022-02-10,0.558039,0.005683,0.232819,0.008595
DDOG,2020-08-06,0.515342,0.008627,0.126055,0.007062
DDOG,2023-08-08,0.393774,0.006897,0.101769,0.008203
DDOG,2024-02-13,0.543284,0.006187,0.134276,0.006448
DDOG,2021-08-05,0.464843,0.007165,0.238571,0.005604
DDOG,2024-08-08,0.486038,0.005422,0.179519,0.006388
DDOG,2021-11-04,0.450472,0.006753,0.180979,0.005073
DDOG,2021-05-06,0.457246,0.006452,0.186417,0.006825
DDOG,2024-05-07,0.412423,0.004756,0.178084,0.007524
DDOG,2022-05-05,0.528922,0.007199,0.183138,0.00664
UNP,2021-07-22,0.569837,0.002601,0.234675,0.007055
UNP,2019-04-18,0.086935,0.00402,0.145417,0.007142
UNP,2018-10-25,0.368544,0.002996,0.15093,0.009746
UNP,2020-01-23,0.235098,0.005046,0.131734,0.00739
UNP,2020-10-22,0.21476,0.00311,0.222128,0.006108
UNP,2018-01-25,0.110409,0.005488,0.195073,0.010122
UNP,2021-04-22,0.157528,0.002062,0.185076,0.007155
UNP,2021-01-21,0.266451,0.004588,0.242864,0.007407
UNP,2021-10-21,0.460414,0.002375,0.254287,0.008414
UNP,2020-07-23,0.026666,0.00447,0.116158,0.005076
UNP,2019-01-24,0.323624,0.005487,0.153356,0.009827
UNP,2020-04-23,0.226557,0.005746,0.100283,0.00826
UNP,2018-07-19,0.365737,0.003517,0.082351,0.008046
AMAT,2020-02-12,0.491339,0.010133,0.340714,0.004562
AMAT,2018-02-14,0.433345,0.011267,0.312765,0.004234
AMAT,2023-08-17,0.449865,0.005416,0.243462,0.007581
AMAT,2023-05-18,0.436171,0.007282,0.222199,0.006874
AMAT,2023-11-16,0.45203,0.008202,0.250063,0.007741
AMAT,2020-11-12,0.579491,0.007798,0.335088,0.008
AMAT,2022-08-18,0.330246,0.007197,0.134511,0.005566
AMAT,2023-02-16,0.314042,0.008706,0.168426,0.010474
AMAT,2020-08-13,0.703919,0.006309,0.35796,0.004474
AMAT,2018-11-15,0.293648,0.012064,0.177212,0.008888
AMAT,2018-05-17,0.561256,0.009534,0.265478,0.007487
AMAT,2024-05-16,0.552148,0.0076,0.272328,0.004595
AMAT,2021-08-19,0.546895,0.005723,0.338758,0.004054
AMAT,2018-08-16,0.443255,0.006536,0.186679,0.006192
AMAT,2021-11-18,0.439015,0.004695,0.337806,0.006584
AMAT,2022-11-17,0.26288,0.010749,0.157442,0.006904
AMAT,2021-05-20,0.484751,0.007435,0.339357,0.004335
AMAT,2024-08-15,0.52183,0.007108,0.306296,0.006471
AMAT,2022-05-19,0.4046,0.005463,0.211237,0.008024
AMAT,2019-08-15,0.379086,0.006996,0.314084,0.004544
AMAT,2022-02-16,0.545964,0.006188,0.227458,0.008525
AMAT,2020-05-14,0.426323,0.008814,0.251257,0.007195
AMAT,2017-11-16,0.597983,0.004849,0.38221,0.003706
AMAT,2024-02-15,0.549478,0.008306,0.261447,0.006685
AMAT,2019-11-14,0.341831,0.007831,0.191788,0.007613
AMAT,2019-05-16,0.277989,0.008969,0.192959,0.005513
AMAT,2021-02-18,0.67151,0.008727,0.36908,0.005852
AVO,2022-09-08,0.115365,0.007667,0.250706,0.009493
AVO,2022-06-08,0.190985,0.008403,0.131126,0.016769
AVO,2021-01-19,0.164438,0.005374,0.111146,0.01089
AVO,2022-03-10,-0.040803,0.00825,0.102019,0.01334
AVO,2021-06-10,0.378016,0.008562,0.080265,0.010676
AVO,2021-12-22,0.149217,0.008197,0.136555,0.013304
AVO,2021-09-13,0.122806,0.011302,0.182343,0.00734
LLY,2021-10-26,0.415173,0.006912,0.137221,0.01006
LLY,2022-08-04,0.376171,0.01259,0.153231,0.00946
LLY,2022-02-03,0.371254,0.007172,0.159805,0.011458
LLY,2020-07-30,0.130579,0.009022,0.104713,0.011012
LLY,2024-02-06,0.469571,0.005682,0.181661,0.011761
LLY,2019-04-30,0.448255,0.00562,0.178872,0.006195
LLY,2020-01-30,0.541332,0.006503,0.197533,0.010875
LLY,2021-08-03,0.498137,0.010104,0.128963,0.01341
LLY,2020-10-27,0.481171,0.008027,0.149544,0.009225
LLY,2023-02-02,0.307088,0.007291,0.16648,0.010361
LLY,2023-08-08,0.551723,0.00591,0.209277,0.006401
LLY,2022-11-01,0.421999,0.009825,0.1561,0.012561
LLY,2023-04-27,0.379367,0.005403,0.218704,0.01216
LLY,2019-07-30,0.376599,0.005731,0.221638,0.009814
LLY,2020-04-23,0.340536,0.011025,0.073293,0.013726
LLY,2021-01-29,0.471968,0.007235,0.150583,0.012559
LLY,2024-08-08,0.500832,0.005841,0.144092,0.011221
LLY,2018-11-06,0.28304,0.005165,0.159535,0.007123
LLY,2021-04-27,0.445432,0.009522,0.150321,0.011765
LLY,2022-04-28,0.256099,0.009505,0.163308,0.012755
LLY,2024-04-30,0.312806,0.006506,0.184654,0.012757
LLY,2023-11-02,0.479569,0.006524,0.16539,0.009405
LLY,2019-10-23,0.310564,0.006527,0.219603,0.008415
JNPR,2021-10-26,0.432226,0.008493,0.291769,0.011035
JNPR,2019-07-25,0.54649,0.009812,0.201409,0.007592
JNPR,2018-10-23,0.274763,0.012834,0.201193,0.006762
JNPR,2019-04-25,0.287067,0.011189,0.197027,0.00875
JNPR,2019-01-29,0.053163,0.012375,0.161879,0.007458
JNPR,2019-10-24,0.427864,0.009925,0.19687,0.008445
JNPR,2020-10-27,0.3831,0.01232,0.183939,0.010115
JNPR,2021-07-27,0.63007,0.007472,0.353925,0.00866
JNPR,2020-01-27,0.531776,0.010073,0.211925,0.007488
JNPR,2020-04-28,0.282006,0.014771,0.131605,0.01121
JNPR,2020-07-28,0.289177,0.008091,0.199103,0.007695
JNPR,2021-01-28,0.430033,0.00854,0.207009,0.009656
JNPR,2021-04-27,0.585354,0.008455,0.243998,0.010854
EVCM,2022-08-08,0.53225,0.007419,0.191965,0.006479
EVCM,2022-03-14,0.542665,0.007587,0.215911,0.006202
EVCM,2022-05-09,0.465156,0.007967,0.111152,0.010219
EVCM,2021-11-08,0.460952,0.006845,0.271222,0.007952
BKCC,2022-03-03,0.285378,0.014479,0.191141,0.010837
BKCC,2019-08-01,0.130419,0.011538,0.186132,0.006452
BKCC,2022-08-04,0.26324,0.011162,0.224205,0.017495
BKCC,2020-03-05,0.140564,0.011273,0.124143,0.015306
BKCC,2019-05-02,0.213814,0.014161,0.193745,0.00681
BKCC,2019-03-07,0.038025,0.013877,0.182639,0.009715
BKCC,2021-08-06,0.418119,0.009184,0.086564,0.012346
BKCC,2020-07-30,-0.065958,0.008995,0.097813,0.008122
BKCC,2019-10-31,0.233659,0.011317,0.223847,0.005794
BKCC,2020-11-05,-0.02805,0.010781,0.138188,0.004854
BKCC,2020-05-07,0.077459,0.013138,-0.004268,0.006329
BKCC,2021-03-04,0.20431,0.007867,0.086283,0.007185
BKCC,2022-05-02,0.252698,0.011168,0.160633,0.008778
BKCC,2021-04-30,0.245941,0.00977,0.140526,0.007026
CLAR,2020-03-09,0.360506,0.009617,0.234143,0.006847
CLAR,2020-11-09,0.297754,0.011284,0.212445,0.009582
CLAR,2020-05-11,0.238242,0.013339,0.228791,0.008641
CLAR,2019-08-05,0.420004,0.009877,0.193312,0.009289
CLAR,2021-03-08,0.479754,0.010169,0.202712,0.008307
CLAR,2021-08-02,0.656892,0.010554,0.234367,0.009357
CLAR,2019-11-04,0.276689,0.011169,0.20609,0.005565
CLAR,2019-03-04,0.555414,0.010129,0.278027,0.007273
CLAR,2021-05-10,0.591852,0.011609,0.257442,0.007852
CLAR,2021-11-08,0.594312,0.00868,0.334995,0.007175
DGICB,2020-02-25,0.462594,0.006006,0.175198,0.008326
DGICB,2019-10-31,0.292491,0.006279,0.107337,0.008264
DGICB,2019-04-30,0.368916,0.006706,0.26582,0.008593
DGICB,2019-07-30,0.410838,0.009565,0.104799,0.007627
ATEX,2020-02-19,0.308995,0.00726,0.143467,0.006729
ATEX,2019-11-06,0.359402,0.008981,0.156015,0.007515
ATEX,2020-11-17,0.414971,0.006372,0.13869,0.00736
ATEX,2020-09-16,0.43228,0.007641,0.132947,0.008141
ATEX,2019-08-14,0.430223,0.007769,0.135318,0.009037
FICO,2021-05-05,0.106182,0.005371,0.157819,0.005179
FICO,2021-11-10,0.267026,0.004511,0.202024,0.009885
FICO,2019-01-30,0.378568,0.004073,0.131804,0.01056
FICO,2020-04-29,-0.024495,0.012782,0.114781,0.013825
FICO,2020-11-10,0.411744,0.008582,0.14842,0.008799
FICO,2019-04-30,0.251875,0.00758,0.138198,0.006349
FICO,2020-01-30,0.354811,0.007692,0.0514,0.006939
FICO,2021-08-03,0.223294,0.007621,0.092627,0.006642
FICO,2018-11-01,0.444982,0.004994,0.178823,0.011014
FICO,2019-11-04,0.47345,0.008692,0.135592,0.010267
FICO,2020-07-29,0.158373,0.010526,0.114181,0.010003
FICO,2021-01-28,0.106453,0.008261,0.112677,0.010202
FICO,2019-07-31,0.358903,0.003705,0.166563,0.009534
TTD,2018-11-08,0.599122,0.005803,0.237428,0.00802
TTD,2024-05-08,0.332585,0.010169,0.069106,0.007881
TTD,2022-05-10,0.342107,0.007834,0.210234,0.009559
TTD,2022-11-09,0.549506,0.008168,0.220745,0.005745
TTD,2022-08-09,0.423167,0.008378,0.207657,0.007283
TTD,2019-11-07,0.384039,0.006566,0.144541,0.004468
TTD,2019-02-21,0.505116,0.006882,0.092564,0.006801
TTD,2019-05-09,0.442344,0.005304,0.093481,0.006986
TTD,2020-11-05,0.238853,0.00857,0.134235,0.009416
TTD,2023-11-09,0.442612,0.007677,0.219106,0.006719
TTD,2023-08-09,0.393293,0.009555,0.166193,0.007327
TTD,2023-02-15,0.315872,0.008657,0.136625,0.006913
TTD,2020-08-06,0.172326,0.011774,0.123513,0.009786
TTD,2020-05-09,0.105325,0.007631,0.08063,0.005874
TTD,2023-05-10,0.405216,0.006741,0.12687,0.005848
TTD,2019-08-08,0.356519,0.007276,0.087728,0.005041
TTD,2022-02-16,0.420514,0.00869,0.232946,0.007678
TTD,2024-08-08,0.323177,0.010012,0.167631,0.009184
TTD,2021-08-09,0.338456,0.006867,0.182325,0.007844
TTD,2021-05-10,0.3819,0.00667,0.163502,0.006491
TTD,2024-02-15,0.266238,0.009477,0.130628,0.006457
TTD,2021-11-08,0.380631,0.011132,0.126207,0.007259
TTD,2021-02-18,0.221701,0.006859,0.202434,0.00655
TTD,2020-02-27,0.29217,0.005645,0.089992,0.009515
MSI,2019-08-01,0.428411,0.008651,0.215433,0.00721
MSI,2019-02-07,0.313765,0.011226,0.22492,0.008338
MSI,2019-05-02,0.340295,0.012837,0.210207,0.00599
MSI,2020-10-29,-0.063092,0.006135,0.20324,0.006936
MSI,2019-10-30,0.389323,0.007303,0.257448,0.009796
MSI,2020-05-07,0.013371,0.007519,0.069458,0.010314
MSI,2020-08-06,-0.142662,0.009237,0.136351,0.00933
MSI,2021-02-04,0.020771,0.006089,0.286191,0.007785
MSI,2018-11-01,0.073259,0.014917,0.168654,0.00568
MSI,2021-08-05,0.403746,0.007423,0.265819,0.008306
MSI,2020-02-06,0.356175,0.008612,0.15919,0.008569
MSI,2021-11-04,0.481237,0.004233,0.257368,0.008225
MSI,2021-05-06,0.523797,0.007157,0.302155,0.007572
CRUS,2021-02-01,0.30705,0.021645,0.226811,0.007801
CRUS,2020-11-02,0.282469,0.014023,0.207292,0.009412
CRUS,2021-04-29,0.302889,0.01715,0.095954,0.012005
CRUS,2020-08-03,0.181987,0.016176,0.153015,0.008734
CRUS,2021-07-28,0.298586,0.019182,0.281012,0.006662
CRUS,2021-11-01,0.270133,0.017196,0.27371,0.010552
CRUS,2019-10-30,0.173583,0.021569,0.109977,0.009494
CRUS,2019-01-30,-0.073949,0.02682,0.085806,0.009289
CRUS,2020-01-29,0.131861,0.021277,0.128587,0.007026
CRUS,2020-05-04,0.181463,0.021959,0.089896,0.012218
CRUS,2018-11-01,0.202413,0.016189,0.091267,0.010352
CRUS,2019-07-31,0.181016,0.022822,0.26924,0.006895
AKAM,2018-10-29,0.435002,0.008254,0.274958,0.006653
AKAM,2021-05-04,0.399465,0.011333,0.207084,0.008171
